,name,lat,long,datetime,gauge,year,month,day,hour,abs hours
1488,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-01-01,25.00083333333333,2017,2,1,1,745
1489,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-01-02,24.965833333333332,2017,2,1,2,746
1490,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-01-03,24.93833333333333,2017,2,1,3,747
1491,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-01-04,24.899999999999995,2017,2,1,4,748
1492,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-01-05,24.876666666666665,2017,2,1,5,749
1493,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-01-06,24.875,2017,2,1,6,750
1494,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-01-07,24.875,2017,2,1,7,751
1495,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-02-00,24.885833333333334,2017,2,2,0,768
1496,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-02-01,24.8925,2017,2,2,1,769
1497,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-02-02,24.78,2017,2,2,2,770
1498,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-02-03,24.776666666666667,2017,2,2,3,771
1499,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-02-04,24.74166666666667,2017,2,2,4,772
1500,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-02-05,24.765833333333337,2017,2,2,5,773
1501,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-02-06,24.76833333333333,2017,2,2,6,774
1502,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-02-07,24.77083333333333,2017,2,2,7,775
1503,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-03-00,24.78916666666667,2017,2,3,0,792
1504,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-03-01,24.770833333333332,2017,2,3,1,793
1505,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-03-02,24.775833333333328,2017,2,3,2,794
1506,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-03-03,24.745833333333337,2017,2,3,3,795
1507,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-03-04,24.7675,2017,2,3,4,796
1508,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-03-05,24.824545454545454,2017,2,3,5,797
1509,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-03-06,24.864166666666666,2017,2,3,6,798
1510,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-03-07,24.971666666666664,2017,2,3,7,799
1511,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-04-00,25.128333333333334,2017,2,4,0,816
1512,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-04-01,25.29583333333333,2017,2,4,1,817
1513,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-04-02,25.52333333333333,2017,2,4,2,818
1514,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-04-03,25.693333333333328,2017,2,4,3,819
1515,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-04-04,26.166666666666668,2017,2,4,4,820
1516,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-04-05,26.762500000000003,2017,2,4,5,821
1517,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-04-06,27.214166666666667,2017,2,4,6,822
1518,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-04-07,27.447500000000005,2017,2,4,7,823
1519,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-05-00,27.912500000000005,2017,2,5,0,840
1520,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-05-01,28.49166666666667,2017,2,5,1,841
1521,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-05-02,29.124166666666664,2017,2,5,2,842
1522,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-05-03,30.031666666666666,2017,2,5,3,843
1523,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-05-04,30.721666666666668,2017,2,5,4,844
1524,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-05-05,30.823333333333327,2017,2,5,5,845
1525,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-05-06,30.733333333333338,2017,2,5,6,846
1526,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-05-07,30.852500000000003,2017,2,5,7,847
1527,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-06-00,31.104166666666668,2017,2,6,0,864
1528,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-06-01,31.114166666666666,2017,2,6,1,865
1529,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-06-02,30.852500000000003,2017,2,6,2,866
1530,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-06-03,30.602500000000003,2017,2,6,3,867
1531,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-06-04,30.41727272727273,2017,2,6,4,868
1532,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-06-05,30.165833333333335,2017,2,6,5,869
1533,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-06-06,29.89916666666667,2017,2,6,6,870
1534,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-06-07,29.665000000000003,2017,2,6,7,871
1535,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-07-00,29.360833333333336,2017,2,7,0,888
1536,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-07-01,29.141666666666662,2017,2,7,1,889
1537,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-07-02,28.925000000000008,2017,2,7,2,890
1538,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-07-03,28.7625,2017,2,7,3,891
1539,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-07-04,28.580833333333334,2017,2,7,4,892
1540,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-07-05,28.465,2017,2,7,5,893
1541,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-07-06,28.340833333333336,2017,2,7,6,894
1542,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-07-07,28.200833333333332,2017,2,7,7,895
1543,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-08-00,28.022499999999997,2017,2,8,0,912
1544,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-08-01,27.9275,2017,2,8,1,913
1545,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-08-02,27.92833333333333,2017,2,8,2,914
1546,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-08-03,27.995833333333334,2017,2,8,3,915
1547,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-08-04,28.045833333333334,2017,2,8,4,916
1548,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-08-05,28.18916666666667,2017,2,8,5,917
1549,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-08-06,28.361666666666668,2017,2,8,6,918
1550,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-08-07,28.75833333333333,2017,2,8,7,919
1551,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-09-00,29.41083333333334,2017,2,9,0,936
1552,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-09-01,30.292500000000004,2017,2,9,1,937
1553,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-09-02,31.462499999999995,2017,2,9,2,938
1554,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-09-03,32.439166666666665,2017,2,9,3,939
1555,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-09-04,33.36333333333334,2017,2,9,4,940
1556,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-09-05,34.1025,2017,2,9,5,941
1557,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-09-06,34.43833333333334,2017,2,9,6,942
1558,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-09-07,34.54833333333333,2017,2,9,7,943
1559,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-10-00,34.37166666666668,2017,2,10,0,960
1560,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-10-01,33.93416666666667,2017,2,10,1,961
1561,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-10-02,33.524166666666666,2017,2,10,2,962
1562,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-10-03,32.97416666666667,2017,2,10,3,963
1563,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-10-04,32.5625,2017,2,10,4,964
1564,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-10-05,32.20666666666667,2017,2,10,5,965
1565,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-10-06,31.793333333333333,2017,2,10,6,966
1566,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-10-07,31.498333333333335,2017,2,10,7,967
1567,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-11-00,31.114166666666666,2017,2,11,0,984
1568,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-11-01,30.84916666666666,2017,2,11,1,985
1569,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-11-02,30.59416666666667,2017,2,11,2,986
1570,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-11-03,30.279999999999998,2017,2,11,3,987
1571,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-11-04,30.016666666666666,2017,2,11,4,988
1572,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-11-05,29.831666666666667,2017,2,11,5,989
1573,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-11-06,29.639999999999997,2017,2,11,6,990
1574,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-11-07,29.42833333333333,2017,2,11,7,991
1575,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-12-00,29.22416666666666,2017,2,12,0,1008
1576,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-12-01,29.060833333333335,2017,2,12,1,1009
1577,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-12-02,28.875,2017,2,12,2,1010
1578,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-12-03,28.71083333333333,2017,2,12,3,1011
1579,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-12-04,28.61833333333333,2017,2,12,4,1012
1580,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-12-05,28.482499999999998,2017,2,12,5,1013
1581,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-12-06,28.330833333333334,2017,2,12,6,1014
1582,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-12-07,28.224166666666665,2017,2,12,7,1015
1583,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-13-00,28.13833333333334,2017,2,13,0,1032
1584,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-13-01,28.0325,2017,2,13,1,1033
1585,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-13-02,27.912500000000005,2017,2,13,2,1034
1586,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-13-03,27.808333333333334,2017,2,13,3,1035
1587,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-13-04,27.721666666666668,2017,2,13,4,1036
1588,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-13-05,27.652500000000003,2017,2,13,5,1037
1589,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-13-06,27.55583333333333,2017,2,13,6,1038
1590,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-13-07,27.455,2017,2,13,7,1039
1591,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-14-00,27.442500000000006,2017,2,14,0,1056
1592,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-14-01,27.345833333333328,2017,2,14,1,1057
1593,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-14-02,27.28833333333333,2017,2,14,2,1058
1594,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-14-03,27.226666666666663,2017,2,14,3,1059
1595,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-14-04,27.14166666666667,2017,2,14,4,1060
1596,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-14-05,27.066666666666663,2017,2,14,5,1061
1597,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-14-06,26.98083333333334,2017,2,14,6,1062
1598,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-14-07,26.941666666666666,2017,2,14,7,1063
1599,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-15-00,26.905833333333337,2017,2,15,0,1080
1600,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-15-01,26.86666666666667,2017,2,15,1,1081
1601,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-15-02,26.7975,2017,2,15,2,1082
1602,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-15-03,26.758333333333336,2017,2,15,3,1083
1603,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-15-04,26.8025,2017,2,15,4,1084
1604,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-15-05,26.879166666666666,2017,2,15,5,1085
1605,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-15-06,27.049166666666668,2017,2,15,6,1086
1606,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-15-07,27.2825,2017,2,15,7,1087
1607,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-16-00,27.641666666666666,2017,2,16,0,1104
1608,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-16-01,28.3425,2017,2,16,1,1105
1609,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-16-02,29.095000000000002,2017,2,16,2,1106
1610,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-16-03,30.143333333333334,2017,2,16,3,1107
1611,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-16-04,31.174166666666668,2017,2,16,4,1108
1612,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-16-05,31.50583333333333,2017,2,16,5,1109
1613,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-16-06,31.68166666666667,2017,2,16,6,1110
1614,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-16-07,31.912499999999998,2017,2,16,7,1111
1615,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-17-00,32.16916666666667,2017,2,17,0,1128
1616,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-17-01,32.09583333333333,2017,2,17,1,1129
1617,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-17-02,31.8,2017,2,17,2,1130
1618,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-17-03,31.459166666666672,2017,2,17,3,1131
1619,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-17-04,31.182499999999994,2017,2,17,4,1132
1620,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-17-05,30.902500000000003,2017,2,17,5,1133
1621,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-17-06,30.67,2017,2,17,6,1134
1622,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-17-07,30.387500000000003,2017,2,17,7,1135
1623,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-18-00,30.209999999999997,2017,2,18,0,1152
1624,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-18-01,29.995833333333337,2017,2,18,1,1153
1625,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-18-02,29.827500000000004,2017,2,18,2,1154
1626,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-18-03,29.679166666666664,2017,2,18,3,1155
1627,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-18-04,29.533333333333335,2017,2,18,4,1156
1628,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-18-05,29.363333333333333,2017,2,18,5,1157
1629,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-18-06,29.249999999999996,2017,2,18,6,1158
1630,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-18-07,29.219999999999995,2017,2,18,7,1159
1631,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-19-00,29.084999999999997,2017,2,19,0,1176
1632,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-19-01,29.033333333333335,2017,2,19,1,1177
1633,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-19-02,28.971666666666668,2017,2,19,2,1178
1634,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-19-03,28.888333333333335,2017,2,19,3,1179
1635,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-19-04,28.80333333333333,2017,2,19,4,1180
1636,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-19-05,28.676666666666666,2017,2,19,5,1181
1637,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-19-06,28.611666666666665,2017,2,19,6,1182
1638,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-19-07,28.54833333333333,2017,2,19,7,1183
1639,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-20-00,28.485454545454548,2017,2,20,0,1200
1640,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-20-01,28.50583333333334,2017,2,20,1,1201
1641,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-20-02,28.603333333333335,2017,2,20,2,1202
1642,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-20-03,28.84,2017,2,20,3,1203
1643,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-20-04,28.886666666666667,2017,2,20,4,1204
1644,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-20-05,28.94333333333333,2017,2,20,5,1205
1645,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-20-06,28.944999999999997,2017,2,20,6,1206
1646,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-20-07,28.927500000000006,2017,2,20,7,1207
1647,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-21-00,28.91636363636364,2017,2,21,0,1224
1648,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-21-01,28.992500000000003,2017,2,21,1,1225
1649,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-21-02,29.083333333333332,2017,2,21,2,1226
1650,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-21-03,29.30916666666667,2017,2,21,3,1227
1651,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-21-04,29.638333333333335,2017,2,21,4,1228
1652,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-21-05,29.742499999999996,2017,2,21,5,1229
1653,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-21-06,29.646666666666665,2017,2,21,6,1230
1654,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-21-07,29.528333333333332,2017,2,21,7,1231
1655,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-22-00,29.370833333333337,2017,2,22,0,1248
1656,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-22-01,29.227499999999996,2017,2,22,1,1249
1657,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-22-02,29.134166666666662,2017,2,22,2,1250
1658,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-22-03,28.99416666666667,2017,2,22,3,1251
1659,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-22-04,28.812499999999996,2017,2,22,4,1252
1660,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-22-05,28.758333333333336,2017,2,22,5,1253
1661,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-22-06,28.65833333333333,2017,2,22,6,1254
1662,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-22-07,28.565833333333334,2017,2,22,7,1255
1663,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-23-00,28.474166666666665,2017,2,23,0,1272
1664,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-23-01,28.374166666666664,2017,2,23,1,1273
1665,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-23-02,28.260833333333334,2017,2,23,2,1274
1666,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-23-03,28.13,2017,2,23,3,1275
1667,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-23-04,28.02166666666666,2017,2,23,4,1276
1668,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-23-05,27.978333333333328,2017,2,23,5,1277
1669,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-23-06,27.900000000000002,2017,2,23,6,1278
1670,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-23-07,27.789999999999996,2017,2,23,7,1279
1671,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-24-00,27.72,2017,2,24,0,1296
1672,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-24-01,27.645833333333332,2017,2,24,1,1297
1673,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-24-02,27.56,2017,2,24,2,1298
1674,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-24-03,27.459166666666665,2017,2,24,3,1299
1675,"CLACKAMAS RIVER NEAR OREGON CITY, OR",45.3792874,-122.57731340000001,2017-02-24-04,27.388333333333335,2017,2,24,4,1300
